Gender,Age,Family members count,Current residence,Parents status,Guardian,Fathers education,Mothers education,Guardians monthly income,self_supporting_activity,monthly_income,gpa_software_eng_intro,gpa_formal_methods,gpa_req_eng,gpa_sda,gpa_spm,gpa_sqe,gpa_se_testing,gpa_se_design_patterns,gpa_sc,gpa_ict,gpa_pf,gpa_discrete,gpa_ppit,gpa_oop,gpa_dsa,gpa_se_concepts,gpa_coal,gpa_db,gpa_dip,gpa_algo,gpa_os,gpa_ccn,gpa_cg,gpa_numerical,gpa_webtech,gpa_hci,gpa_gamedev,gpa_automata,gpa_ids,gpa_mobiledev,gpa_ai,gpa_processor_assembly,gpa_compiler_construction,gpa_ml,gpa_infosec,gpa_software_proc_improv,gpa_cv,gpa_data_security,previous sgpa,matric percentage,school scholarship?,intermediate_background,intermediate_percentage,college scholarship?,nts_score,Program,reason_for_program_choice,interest_in_domain,program_satisfaction,current_semester,current_cgpa,uni_scholarship?,paying_fees_status,mode_of_study,subject_difficulty,subject_interest,certificates_or_diploma,library_visits_frequency,study_preference,borrow_books,online_lectures_usage,daily_study_hours,self_study_days,health_status,disability_status,daily_freetime,teacher_methodology_preference,time_with_family_friends,commute_time_to_university,physical_exercise_time,love_travelling,preferred_eating_places,participate_in_cocurriculars,group_study_preference,book_reading_interest,socializing_interest,preferred_spare_time_activities,time_in_spare_activities,family_relationship_quality,internet_access,learning_speed,familysupport_ineducation,graduation_risk_perception,Self-Discipline,Hard Working,Punctuality,Politeness,Team Player,Confidence,Responsible,importance_of_grades,Do you take nutritions.,Do you love sports?,Do you value and have confidence of your opinions?,sleep_time? (7-8 hours)],Do you do self-directed learning?,study burnout,semester success belief,weather impact on focus,study planning,task consistency,Pass/Fail,marks,Grades
1,21,6,3,2,0,9,3,0,41,9,9,8,9,8,8,8,9,9,9,7,6,4,5,7,7,3,7,4,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.1,88.54,0,3,73.63,1,79.0,0,23,5.0,5,4,3.13,0,3,0,3,4,1,4,1,1,0,6,37,5.0,0,0,3.0,1,4,0,3,0,0,5,2,4,95,0,2,0,0,0,3,0,2,0,2,0,0,0,1,2,0,0,2,0,3,0,2,2,0,Pass,70.5402,A-
1,20,5,2,2,0,10,6,5,40,10,9,8,9,8,8,8,9,9,9,6,5,5,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.0,91.0,0,1,85.27,0,80.0,0,11,5.0,5,2,3.16,0,3,1,2,5,1,2,1,2,0,1,4,4.0,0,8,4.0,0,9,2,5,1,2,5,4,2,53,8,0,2,2,0,1,2,2,2,2,2,0,2,4,3,0,2,4,4,1,0,3,4,2,Pass,80.15291,B
1,19,4,2,2,1,10,6,14,3,9,9,8,9,8,8,8,9,9,9,7,5,9,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.2,1048.0,1,2,85.0,0,78.0,0,23,5.0,3,2,3.0,0,3,0,5,2,2,2,0,1,0,0,4,4.0,0,1,1.0,0,3,1,5,0,0,5,5,0,99,4,0,0,2,0,4,0,2,2,0,0,0,0,3,0,0,0,0,0,2,2,2,0,0,Pass,70.5592,B
1,20,8,2,2,1,9,3,5,41,9,9,8,9,8,8,8,9,9,9,5,5,2,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.18,89.0,0,1,85.0,0,85.0,0,23,5.0,5,2,3.18,0,3,0,3,3,1,0,1,0,0,8,4,5.0,0,8,3.0,0,4,2,5,0,0,1,5,4,131,0,0,0,1,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,2,1,1,Pass,72.76898,B
1,18,4,0,2,0,7,6,16,41,9,9,8,9,8,8,8,9,9,9,6,4,3,4,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,86.0,1,3,86.36,0,70.0,0,11,3.0,3,2,2.7,0,3,1,3,3,2,4,1,2,0,0,33,3.0,0,2,3.0,1,5,2,4,0,0,10,2,4,53,0,0,0,2,0,3,1,0,2,2,2,2,2,3,2,0,2,4,4,1,0,2,2,4,Pass,90.66602,B
1,21,6,2,2,0,5,3,11,41,9,9,8,9,8,8,8,9,9,9,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.47,88.0,0,0,84.0,0,91.0,0,11,3.0,3,2,3.47,0,3,0,2,2,2,2,1,1,2,0,24,4.0,0,0,2.0,7,6,2,1,0,4,7,2,3,121,0,1,2,2,3,1,2,2,2,2,2,1,2,1,1,3,2,2,0,4,4,0,4,4,Pass,73.3472,B
1,20,4,2,2,0,5,3,0,31,9,9,8,9,8,8,8,9,9,9,6,2,0,5,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.1,79.0,0,1,85.0,0,72.0,0,29,5.0,5,2,2.69,0,3,0,2,5,1,2,1,0,0,0,5,5.0,0,0,3.0,0,6,2,1,1,0,1,5,4,68,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,4,0,4,0,0,Pass,64.85673,A-
0,20,5,0,2,1,7,6,14,41,1,9,8,9,8,8,8,9,9,9,7,4,1,7,2,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.42,96.0,1,2,90.0,1,84.0,0,11,4.0,5,2,3.05,0,3,1,5,4,1,3,1,1,2,2,4,5.0,0,1,4.0,1,3,1,5,0,1,0,4,0,102,0,0,3,2,2,1,2,0,0,2,0,2,0,2,2,4,2,2,2,4,2,2,2,2,Pass,84.5508,B+
1,20,5,2,2,0,11,6,5,41,9,9,8,9,8,8,8,9,9,9,7,7,6,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.32,90.0,0,2,90.0,0,87.0,0,36,5.0,5,2,3.46,0,3,0,1,5,2,2,1,1,0,8,5,5.0,0,9,3.0,2,2,3,5,1,0,0,5,0,119,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Pass,76.802155,B+
1,19,5,2,2,1,5,8,14,55,9,9,8,9,8,8,8,9,9,9,5,5,4,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.01,89.99999,0,3,84.0,1,81.0,0,9,2.0,3,2,3.18,0,3,0,4,2,1,4,0,1,4,1,37,4.0,0,2,4.0,1,7,2,5,0,4,1,3,2,76,8,2,0,1,0,2,1,2,2,0,0,2,2,4,1,4,3,2,3,2,4,4,2,3,Pass,54.64025,B+
1,20,5,2,2,1,7,13,5,41,9,9,8,9,8,8,8,9,9,9,5,7,6,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.2,90.0,0,2,90.0,0,90.0,0,24,5.0,5,2,3.2,0,3,0,3,4,1,4,0,4,2,0,4,5.0,0,1,2.0,7,6,2,3,1,4,7,2,4,117,6,2,0,2,0,1,2,0,2,2,2,1,2,4,1,0,2,0,0,1,0,4,2,2,Pass,92.66957,B-
0,21,8,0,2,1,9,6,7,41,9,9,8,9,8,8,8,9,9,9,4,0,1,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.32,94.0,1,2,92.0,0,92.0,0,29,3.0,3,2,2.74,0,3,0,2,3,1,3,1,3,2,6,23,3.0,0,1,3.0,7,7,2,5,0,4,7,5,3,22,2,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,4,2,2,0,2,2,2,Pass,83.73036,A-
0,21,6,2,2,0,9,3,0,41,9,9,8,9,8,8,8,9,9,9,6,5,6,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.51,95.0,1,2,93.0,1,77.0,0,11,3.0,4,2,3.28,0,3,0,4,3,1,3,1,3,3,4,15,4.0,0,0,3.0,2,3,2,5,0,3,7,3,0,116,2,0,0,1,0,4,2,2,0,2,2,2,2,4,2,0,4,3,2,4,2,2,2,4,Pass,73.66131,B-
0,20,6,0,2,0,9,6,0,41,9,9,8,9,8,8,8,9,9,9,6,8,6,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.28,96.0,1,2,86.0,1,89.0,0,31,5.0,5,2,3.28,0,3,0,4,5,1,3,1,1,0,4,4,4.0,0,1,4.0,0,3,1,4,0,4,5,4,4,46,2,2,0,2,0,3,2,0,2,2,2,2,2,1,3,4,2,3,0,2,2,4,2,2,Pass,60.842236,B
1,19,5,2,2,1,5,3,5,41,9,9,8,9,8,8,8,9,9,9,5,5,5,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.09,88.54,0,3,87.72,0,81.0,0,23,5.0,4,2,3.19,0,3,0,4,4,1,4,1,3,2,0,31,4.0,0,1,4.0,0,6,1,3,0,4,10,4,4,138,0,2,2,2,0,1,0,2,0,0,2,1,2,4,2,0,2,0,0,2,2,0,2,2,Pass,70.267914,C+
0,20,6,0,2,0,9,7,0,41,9,9,8,9,8,8,8,9,9,9,6,4,2,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.07,95.0,1,2,975.0,0,89.0,0,23,4.0,3,2,3.07,0,3,1,4,3,1,3,1,1,0,3,4,3.0,0,1,2.0,7,0,1,5,0,0,7,1,2,124,3,0,0,2,0,2,2,2,2,2,1,0,2,1,2,4,0,0,2,2,2,0,2,2,Pass,90.14054,B+
1,20,5,2,2,2,11,8,5,41,9,9,8,9,8,8,8,9,9,9,6,4,2,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.14,1070.0,0,1,988.0,0,91.0,0,23,4.0,3,2,3.14,0,3,0,4,3,1,3,1,1,0,3,4,5.0,1,0,3.0,7,5,2,4,0,3,7,1,1,11,1,1,0,2,0,3,2,2,2,0,2,2,0,3,0,4,4,1,1,2,2,2,2,2,Fail,85.04432,B
0,20,5,2,2,0,9,3,3,41,9,9,8,9,8,8,8,9,9,9,3,2,3,5,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.68,94.6,0,2,85.0,0,90.0,0,12,3.0,4,2,2.68,0,3,0,4,4,1,4,1,1,0,2,34,4.0,0,1,4.0,1,3,1,5,0,3,7,3,4,124,1,0,0,2,0,1,2,1,2,2,2,3,2,4,0,4,2,2,2,0,0,0,0,2,Fail,71.38924,B+
0,21,9,2,2,0,9,8,0,41,9,9,8,9,8,8,8,9,9,9,4,3,3,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,96.0,0,2,90.0,1,93.0,0,11,3.0,3,2,2.98,0,3,1,4,3,1,3,1,1,2,0,5,3.0,0,3,3.0,7,3,1,2,0,1,10,3,3,138,0,0,0,2,0,4,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,4,Pass,64.267975,B
1,20,6,2,2,0,10,8,5,41,9,9,8,9,8,8,8,9,9,9,7,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.31,88.0,0,2,87.0,0,80.0,0,10,3.0,2,2,3.3,0,3,0,5,3,1,2,1,4,2,0,0,5.0,0,9,4.0,0,5,0,5,1,1,7,4,3,53,0,0,0,1,0,2,1,2,2,2,1,2,1,2,1,0,2,0,2,2,0,2,0,2,Pass,73.33389,B-
0,21,8,0,2,0,5,6,0,41,9,9,8,9,8,8,8,9,9,9,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.61,89.0,1,0,88.7,0,89.0,0,11,4.0,2,2,3.61,0,0,0,4,2,1,1,1,1,2,0,43,5.0,0,3,3.0,0,3,3,3,0,4,7,2,2,138,0,0,0,1,0,1,0,0,0,2,2,2,2,4,3,4,0,4,2,2,2,3,4,2,Pass,65.46535,B+
1,23,8,2,2,0,7,6,2,41,9,3,2,1,0,6,1,9,9,9,4,2,9,5,2,3,9,9,1,9,9,9,2,9,1,9,8,3,9,2,9,9,9,8,9,9,9,8,7,2.4,76.0,0,4,72.0,0,64.0,1,11,3.0,3,6,2.4,0,3,0,4,4,1,3,1,4,2,2,14,5.0,0,3,5.0,0,4,2,5,1,3,7,2,0,118,6,2,0,2,0,3,0,2,1,0,0,2,0,3,3,0,0,0,4,4,2,1,2,2,Pass,73.19149,A-
1,23,5,2,2,0,9,7,6,3,7,4,4,4,8,8,3,9,9,9,3,4,3,4,2,9,9,9,6,9,9,9,4,9,3,9,8,6,9,2,9,9,9,8,9,9,9,8,7,2.6,77.0,0,3,67.0,0,77.0,1,23,5.0,4,6,2.6,0,3,1,3,1,1,4,1,1,3,3,0,4.0,0,2,3.0,1,8,2,4,0,4,4,2,2,53,0,0,0,2,0,1,2,2,2,2,2,2,2,4,4,0,0,2,2,1,4,1,4,4,Pass,82.90306,B
1,21,5,2,2,0,5,3,11,10,7,9,8,9,8,5,8,9,9,9,7,8,8,8,8,5,9,7,5,4,4,8,4,9,8,7,8,9,4,9,8,4,7,8,5,9,9,8,7,2.6,953.0,0,3,867.0,1,71.0,0,23,5.0,5,6,3.22,0,3,0,2,5,2,3,1,3,0,3,5,5.0,0,0,4.0,7,0,2,3,0,1,10,4,1,128,3,0,0,2,0,1,2,0,2,1,2,2,2,3,1,2,0,0,0,3,0,4,4,0,Pass,58.68341,B
1,21,3,2,2,0,3,3,3,41,9,7,0,3,1,8,3,9,9,9,5,0,0,5,0,3,9,9,3,9,9,9,3,9,4,1,8,7,9,3,9,9,9,8,9,9,9,8,7,2.8,75.0,1,3,70.0,0,72.0,1,36,3.0,3,6,2.51,0,3,1,3,3,1,3,0,3,0,0,5,4.0,0,8,3.0,0,3,2,4,0,0,10,2,0,86,0,0,2,1,0,4,2,2,2,2,0,2,2,3,2,0,2,2,2,2,0,2,0,2,Pass,81.37506,B
1,22,5,2,2,1,5,6,5,41,9,7,5,6,5,8,4,9,9,9,6,6,5,5,8,7,9,9,5,9,9,5,7,9,6,7,8,6,9,6,9,9,9,8,9,9,9,8,7,3.3,92.0,0,1,88.0,1,82.0,1,23,5.0,5,6,3.4,0,0,0,2,1,1,4,1,4,0,2,14,5.0,0,1,2.0,1,5,0,5,0,0,10,2,4,83,1,0,0,2,0,1,2,0,1,2,0,0,0,3,0,0,0,2,0,1,0,3,1,3,Pass,65.73013,B+
1,22,4,2,2,1,5,3,11,41,9,6,1,4,3,8,4,9,9,9,5,4,3,5,5,4,9,9,5,9,9,1,2,9,6,6,8,7,9,6,9,9,9,8,9,9,9,8,7,2.8,80.0,0,3,70.0,0,90.0,1,29,4.0,4,6,2.9,0,3,0,3,3,1,4,1,4,2,0,43,5.0,0,2,4.0,0,5,1,4,0,4,7,3,3,34,8,0,0,0,0,3,0,0,0,0,2,0,2,1,2,2,2,0,2,0,2,2,2,2,Pass,64.88582,B-
1,21,6,2,2,0,7,6,5,3,0,3,4,1,8,8,1,9,9,9,1,6,3,7,6,9,9,9,3,9,9,9,9,9,2,9,8,2,9,1,9,9,9,8,9,9,9,8,7,2.6,62.0,0,3,58.0,1,72.0,1,0,2.0,2,6,2.62,1,2,1,2,2,2,4,0,4,4,0,5,3.0,1,3,2.0,3,6,2,3,1,3,11,3,3,133,3,2,0,2,4,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Pass,71.47025,B
1,20,7,3,2,1,5,6,2,40,1,6,2,3,1,8,4,9,9,9,5,6,3,5,8,4,9,9,5,9,9,2,1,9,4,4,8,4,9,2,9,9,9,8,9,9,9,8,7,2.58,83.0,0,1,71.0,0,84.0,1,24,5.0,5,6,2.84,0,3,1,1,5,2,1,0,1,0,8,5,4.0,0,8,5.0,7,4,1,3,0,1,10,2,3,129,4,1,0,0,0,1,2,2,2,0,2,2,2,2,1,3,2,2,0,1,0,1,1,4,Pass,58.88345,B
1,22,7,3,2,0,7,6,11,40,1,6,3,2,3,8,4,9,9,9,7,4,6,8,4,4,9,9,4,9,9,2,6,9,5,3,8,6,9,4,9,9,9,8,9,9,9,8,7,2.94,69.93,0,1,68.72,0,67.0,1,23,4.0,5,6,3.01,0,3,0,4,3,2,2,1,4,2,7,11,4.0,0,1,2.0,1,5,2,5,0,4,10,3,0,11,0,1,0,1,2,0,2,2,2,2,0,0,2,1,4,4,2,2,2,2,0,0,2,2,Pass,57.934494,B-
1,23,6,3,2,0,9,3,14,10,8,4,8,0,2,8,0,9,9,9,3,5,6,6,5,5,9,9,2,9,9,9,9,9,5,4,8,5,9,9,9,9,9,8,9,9,9,8,7,2.4,80.0,0,1,80.0,0,78.0,1,23,4.0,5,6,2.4,0,3,0,4,3,1,3,1,3,2,1,5,5.0,0,4,3.0,4,6,3,5,1,1,5,3,3,28,4,2,0,0,0,3,0,1,2,2,0,1,1,2,4,4,2,0,2,4,0,0,4,2,Pass,0.29040965,B
0,19,7,2,2,0,5,7,14,41,9,9,8,9,8,8,8,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.1,89.0,0,3,75.0,1,87.0,1,23,4.0,4,1,3.0,0,3,0,3,4,1,4,1,3,2,0,4,2.0,0,1,1.0,7,1,3,4,0,3,8,5,4,0,0,1,2,1,4,3,2,1,0,0,1,2,2,3,3,0,4,1,0,4,4,0,4,4,Pass,62.70914,B
1,18,6,2,2,1,10,8,11,41,9,9,8,9,8,8,8,9,9,9,6,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.23,93.7,0,3,85.0,1,66.0,1,9,2.0,2,1,2.23,0,3,0,4,2,1,4,1,3,2,1,16,2.0,0,1,3.0,0,4,3,4,0,4,10,3,3,65,0,0,0,1,0,3,1,2,2,2,2,1,1,3,3,0,4,4,4,4,4,0,0,4,Pass,57.99225,B
1,18,7,0,2,0,9,6,11,41,9,9,8,9,8,8,8,9,9,9,6,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.66,94.0,0,1,89.0,1,70.0,1,11,3.0,3,1,2.66,0,3,1,4,3,1,4,1,4,0,0,33,3.0,0,1,3.0,2,3,1,5,1,4,0,3,4,91,1,0,0,2,0,4,0,2,0,0,2,2,0,4,1,0,2,2,2,4,0,2,0,2,Pass,79.708,B
1,20,5,0,2,0,9,3,0,41,9,9,8,9,8,8,8,9,9,9,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.13,89.1,0,2,83.03,0,81.0,1,39,3.0,4,1,3.13,0,3,0,4,3,1,3,1,3,0,1,5,3.0,0,3,3.0,1,0,2,3,1,3,5,3,4,133,1,1,0,1,2,4,2,1,1,0,1,3,2,1,4,4,4,1,2,4,3,2,4,3,Pass,79.59206,C
1,19,4,3,1,2,5,7,11,41,9,4,8,9,8,8,8,9,9,9,6,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.66,89.9,0,1,82.0,0,80.0,1,11,4.0,5,1,2.66,0,3,0,4,3,1,2,1,2,0,5,15,4.0,0,1,3.0,1,1,1,5,0,4,10,5,3,111,0,2,0,2,2,3,2,2,0,0,0,2,1,1,3,0,4,4,2,2,2,4,3,3,Pass,66.73824,B
0,18,6,2,2,0,5,3,11,41,10,9,8,9,8,8,8,9,9,9,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,1.82,92.0,0,3,55.0,0,68.0,1,11,4.0,4,1,1.82,0,3,1,3,3,1,3,1,3,0,1,14,4.0,0,2,3.0,1,2,3,5,1,4,10,5,0,4,0,2,0,1,0,4,2,1,1,2,2,2,1,1,1,0,0,0,2,4,0,4,1,4,Pass,72.80566,B-
1,19,3,2,0,2,5,3,3,12,9,9,8,9,8,8,8,9,9,9,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.11,83.11,0,0,83.0,0,77.0,1,14,2.0,2,1,3.11,0,3,0,4,1,1,3,1,1,0,0,5,3.0,0,8,3.0,0,0,1,5,1,0,10,1,4,50,8,0,0,3,0,0,0,2,0,0,1,2,0,3,3,2,2,2,2,0,3,4,2,2,Pass,73.35356,B+
1,21,5,2,1,2,0,9,11,41,9,9,8,9,8,8,8,9,9,9,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.24,92.9,1,2,80.0,1,79.0,1,29,5.0,5,1,3.24,0,3,0,2,3,1,4,1,2,4,1,14,4.0,0,3,4.0,0,3,2,3,0,4,7,5,4,56,1,0,0,0,0,1,2,2,2,2,0,0,2,1,1,0,0,4,2,3,0,3,2,2,Pass,86.69294,B
1,19,6,3,2,0,5,6,13,41,9,9,8,9,8,8,8,9,9,9,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.86,88.0,0,1,74.0,0,79.0,1,13,5.0,4,1,2.86,0,3,0,3,3,1,4,1,4,3,0,36,4.0,0,8,2.0,7,2,1,4,0,3,10,2,1,32,8,2,4,1,0,1,3,1,2,0,3,1,3,3,1,3,0,1,4,0,2,0,2,4,Pass,90.298744,B
1,20,5,0,2,1,9,3,2,41,4,9,8,9,8,8,8,9,9,9,6,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,85.0,0,1,78.0,0,80.0,1,11,3.0,3,1,2.8,0,3,0,4,3,1,0,1,2,2,8,5,3.0,0,1,3.0,1,3,1,3,0,4,7,5,2,69,0,0,0,1,0,4,2,3,1,0,0,2,2,3,4,2,2,2,4,3,4,2,0,2,Pass,89.8923,A
1,19,5,2,2,1,5,3,2,41,10,9,8,9,8,8,8,9,9,9,6,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,88.0,0,1,82.0,1,72.0,1,24,5.0,3,1,2.8,0,3,0,1,5,1,2,1,4,2,2,46,5.0,0,5,3.0,0,7,2,5,0,4,9,3,3,82,0,2,0,0,0,3,2,2,1,1,0,0,0,4,1,0,2,4,2,4,2,1,0,0,Pass,73.364716,B
0,19,4,2,2,0,3,7,0,46,9,9,8,9,8,8,8,9,9,9,5,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.37,86.77,1,0,85.0,1,79.0,1,11,3.0,3,1,3.37,0,3,0,4,2,1,3,1,3,2,4,37,3.0,0,0,3.0,2,0,1,4,0,3,7,2,4,6,0,1,2,3,2,2,1,1,2,3,3,3,3,1,4,3,3,4,4,0,3,2,2,0,Pass,68.1761,A-
1,20,7,1,2,1,10,8,5,51,9,9,8,9,8,8,8,9,9,9,5,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.7,91.0,0,1,90.0,0,71.0,1,11,5.0,5,1,2.7,0,0,1,3,3,1,0,1,0,4,8,37,3.0,0,0,4.0,7,9,3,5,0,4,10,4,4,97,8,2,4,0,0,1,2,0,0,0,1,2,2,0,4,0,4,1,4,1,0,1,4,0,Pass,70.81264,A
1,20,5,2,2,0,10,7,0,41,9,9,8,9,8,8,8,9,9,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,82.0,0,1,88.7,1,79.0,1,29,4.0,5,1,2.8,0,3,0,4,4,1,3,1,3,2,2,43,5.0,0,1,5.0,7,6,2,5,1,4,10,4,4,89,1,0,2,1,0,3,2,1,2,2,2,2,0,3,1,4,2,2,4,1,2,2,4,4,Pass,76.03968,A-
1,18,8,2,2,1,9,8,14,34,9,9,8,9,8,8,8,9,9,9,5,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.05,95.45,0,1,73.9,0,66.0,1,11,4.0,4,1,3.05,0,3,1,3,4,1,3,1,3,4,1,31,5.0,0,2,4.0,1,6,2,5,0,3,10,3,2,59,8,2,0,2,0,1,2,2,1,2,2,1,0,2,4,2,2,0,2,1,0,2,2,2,Pass,75.81853,B
1,19,8,2,2,4,7,8,18,1,9,9,8,9,8,8,8,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.57,89.0,0,1,80.0,0,88.0,1,23,3.0,4,1,3.57,0,3,0,2,3,1,1,1,3,0,0,5,4.0,0,2,4.0,1,4,3,4,0,2,7,1,4,102,3,0,0,2,0,3,1,1,3,0,1,0,3,3,1,2,4,0,3,4,2,4,1,2,Pass,50.186813,B+
1,18,5,0,2,1,3,6,5,1,9,9,8,9,8,8,8,9,9,9,6,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.53,93.9,0,1,90.0,0,71.0,1,29,3.0,3,1,3.53,1,0,1,3,3,2,0,1,2,2,3,37,4.0,0,2,3.0,0,4,2,3,1,1,7,3,4,11,0,2,0,1,0,1,2,2,1,1,1,2,2,1,4,2,0,4,2,1,4,4,4,4,Pass,50.140553,B
0,22,7,2,2,0,5,6,2,45,1,9,8,9,8,8,8,9,9,9,4,1,5,6,4,3,5,3,5,9,9,9,9,9,9,9,8,9,9,9,9,9,3,8,9,9,9,8,7,3.26,86.0,0,3,76.0,0,90.0,0,24,4.0,4,4,2.8,0,3,1,5,4,1,3,1,3,2,0,14,3.0,0,0,1.0,1,5,3,5,0,0,5,5,3,57,0,1,0,1,0,3,1,2,1,0,0,1,2,4,4,0,2,2,0,2,2,0,2,4,Pass,91.43028,B+
1,19,4,2,2,1,5,3,5,53,9,9,8,9,8,8,8,9,9,9,7,5,4,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,94.0,1,1,78.0,1,81.0,1,29,4.0,4,2,3.21,0,3,0,3,3,1,4,1,3,2,0,14,3.0,0,3,3.0,1,4,3,4,1,4,10,3,3,27,2,2,2,2,0,1,3,2,2,2,1,1,2,4,3,2,4,4,4,4,2,3,2,2,Pass,57.27005,B+
1,20,6,2,2,1,7,8,11,41,9,9,8,9,8,8,8,9,9,9,7,2,5,9,5,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.25,89.9,0,3,82.0,0,77.0,1,29,5.0,5,2,3.16,0,0,0,3,4,1,2,1,3,0,8,5,4.0,0,3,4.0,0,0,1,2,0,3,10,3,1,144,1,2,0,2,0,3,0,2,0,2,1,0,0,3,3,3,4,2,3,3,2,4,2,4,Pass,87.15675,B
1,19,6,2,2,1,5,3,3,41,9,9,8,9,8,8,8,9,9,9,7,4,4,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.04,95.0,1,2,82.0,1,1.0,1,23,4.0,4,2,3.18,0,3,0,3,3,1,4,1,4,0,3,19,5.0,0,2,4.0,2,3,1,4,1,2,10,3,0,89,0,2,0,2,0,3,1,2,0,1,2,0,0,1,1,4,2,4,4,3,2,2,4,4,Pass,71.15106,A
